node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,GPU,5,0.0006484910136
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,CPU,5,0.0006969490931
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,GPU,5,0.0006660928329
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,CPU,5,0.0006734984971
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,GPU,5,0.0006601102295
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,CPU,5,0.001795088251
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,GPU,5,0.0007293318709
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,CPU,5,0.001959926316
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,GPU,5,0.0007051335204
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,CPU,5,0.005011416049
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,GPU,5,0.0007981213785
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,CPU,5,0.005763539814
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,GPU,5,0.000795736696
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,CPU,5,0.01270175089
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,GPU,5,0.00153194842
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,CPU,5,0.01340366494
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,GPU,5,0.001587674564
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,CPU,5,0.01857846217
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,GPU,5,0.00168996521
