node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,2,0.01472183141
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,2,0.0009310703386
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,2,0.02179819454
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,2,0.0009766654535
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,2,0.0227449027
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,2,0.001046600125
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,2,0.03311937289
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,2,0.001049143956
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,2,0.03425921744
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,2,0.001121112095
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,2,0.0511478164
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,2,0.001270370863
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,2,0.0532903888
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,2,0.00131074014
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,2,0.07036169659
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,2,0.001334177906
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,2,0.07238355983
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,2,0.001406154714
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,2,0.1085094539
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,2,0.001623933017
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,2,0.1126422102
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,2,0.001720852743
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,2,0.1443827629
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,2,0.001912365447
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,2,0.146074295
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,2,0.001909850944
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,2,0.1747450915
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,2,0.00213382515
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,2,0.1843679081
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,2,0.002201414921
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,3,0.0001111143402
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,3,0.0004553093087
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,3,0.0001232617224
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,3,0.0004318035784
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,3,0.0007307685557
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,3,0.0004647001269
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,3,0.0008007785394
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,3,0.0004484569033
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,3,0.001564196746
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,3,0.0004780070768
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,3,0.001480667222
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,3,0.0004688714587
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,3,0.003114291316
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,3,0.0005068592372
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,3,0.003351437762
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,3,0.0005189074292
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,3,0.00591532957
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,3,0.0005213125476
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,3,0.006736418747
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,3,0.0004946621046
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,3,0.01406468045
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,3,0.0009934007444
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,3,0.01458079273
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,3,0.0009571213614
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,3,0.02188103199
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,3,0.0009750432589
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,3,0.02257703218
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,3,0.000970570269
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,3,0.03243335811
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,3,0.001069133729
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,3,0.0337183909
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,3,0.001124507053
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,3,0.05161755302
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,3,0.001198059727
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,3,0.05426835147
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,3,0.001292933388
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,3,0.06986415169
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,3,0.00134713284
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,3,0.07251803658
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,3,0.001444734091
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,3,0.1075188637
